Date,Previous 14 EMA,Previous 50 EMA,Target Exposure,Shares Traded,Shares Held,Cash,Portfolio Value
2021-03-30,364.3742413294478,358.3250087282473,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,27615.96013330575
2021-03-31,364.8208472055735,358.6935882055863,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,27727.901555694
2021-04-01,365.4066483073304,359.10616731394566,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28027.33105211319
2021-04-05,366.44595473744675,359.6589233617597,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28429.614737544925
2021-04-06,368.0609081682872,360.4000677581123,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28412.817679938238
2021-04-07,369.4307126976718,361.10337655735,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28445.699026026818
2021-04-08,370.6762547155864,361.7962746465532,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28580.726375727405
2021-04-09,371.9954542821541,362.5325090315842,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28788.513472711333
2021-04-12,373.5076692645857,363.3483740362433,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28799.014785025953
2021-04-13,374.83689978842216,364.13772792475766,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28884.363731031284
2021-04-14,376.1404295236638,364.9406943905607,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28785.717400903424
2021-04-15,377.09501694785234,365.66066069701236,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29094.949191685257
2021-04-16,378.4713413482949,366.51386811874414,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29192.19290218489
2021-04-19,379.83680394065766,367.3843952823626,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29048.772753336292
2021-04-20,380.76557432018456,368.1458927923527,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28836.09023882639
2021-04-21,381.19290855145164,368.76646880264036,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29108.941010035487
2021-04-22,382.0476887133414,369.50518609530644,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28843.080418346162
2021-04-23,382.3164848406251,370.07610662756775,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29155.81417447429
2021-04-26,383.10467423166676,370.78794186858227,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29216.6837409876
2021-04-27,383.89584055155916,371.503646957299,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29210.38570383339
2021-04-28,384.5703363881742,372.1879964619607,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29201.983737236842
2021-04-29,385.1399824543864,372.8411213805021,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29388.08981839879
2021-04-30,385.9640915646349,373.56581469033534,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29194.988973992797
2021-05-03,386.3354849875273,374.1612549862566,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29257.957886224172
2021-05-04,386.76915534856533,374.7662258768079,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29077.455407988728
2021-05-05,386.82453587240246,375.2532173827113,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29086.551808812983
2021-05-06,386.8886822287384,375.7258611537784,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29318.822869013205
2021-05-07,387.3566536672504,376.3012575013784,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29532.204401475086
2021-05-10,388.1410700597941,376.965513152749,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29239.767376437805
2021-05-11,388.3017000088528,377.45101438902293,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28978.809077860868
2021-05-12,387.9776028982974,377.7812087925784,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28363.148443691527
2021-05-13,386.60366453659736,377.77696786681247,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28703.858960933703
2021-05-14,386.0178211140094,377.95080594525854,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29144.620719794108
2021-05-17,386.29262595505816,378.34798443453764,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29070.460644744686
2021-05-18,386.39912511157127,378.6908622852972,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28819.996782895952
2021-05-19,386.0467466461743,378.8895063768971,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,28744.445547528987
2021-05-20,385.6072170477782,379.0409090545954,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29053.66817086227
2021-05-21,385.7752904192724,379.34784467339495,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29029.883225597947
2021-05-24,385.8787258177965,379.63032354534823,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29325.81992411939
2021-05-25,386.4937807999028,380.0562574527304,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29260.75854175636
2021-05-26,386.9113173833533,380.43151422618337,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29318.822869013205
2021-05-27,387.37627080125,380.8223751591793,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29334.21272326739
2021-05-28,387.80655383504165,381.20594450802275,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29386.6894906327
2021-06-01,388.2726339291715,381.60187431323817,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29360.798324063893
2021-06-02,388.63060240007366,381.9687575739323,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29406.974762412858
2021-06-03,389.0228241633972,382.3453657327977,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29297.829411832518
2021-06-04,389.168971208538,382.6502112727646,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29565.789349239913
2021-06-07,389.77137254088916,383.083025779761,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29537.106694587477
2021-06-08,390.242530030229,383.4838896201993,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29543.40702360382
2021-06-09,390.66205223062553,383.8723232246308,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29499.320763524374
2021-06-10,390.94736665326093,384.2225031138763,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29636.4451670809
2021-06-11,391.4380921151178,384.6305542708689,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29685.42913654846
2021-06-14,391.9503544750292,385.0481819392448,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29751.883971091174
2021-06-15,392.51230021299403,385.48413353024563,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29697.32160918062
2021-06-16,392.90244892157403,385.87449753013186,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29531.507675385248
2021-06-17,392.94618896770794,386.1629681865023,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29521.71225660902
2021-06-18,392.9667060571698,386.4350112826658,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29123.453081090956
2021-06-21,392.27741152558883,386.4884224900245,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29540.381765582148
2021-06-22,392.42024509952074,386.75745154257567,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29698.313985486217
2021-06-23,392.8244297047409,387.0983997032069,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29662.515098896438
2021-06-24,393.11116508655675,387.4072838351737,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29837.989231601925
2021-06-25,393.67120879767214,387.79568419143834,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29943.97868801875
2021-06-28,394.3447554697013,388.2241988834561,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30004.34175299964
2021-06-29,395.03566551514734,388.6674295472636,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30020.487921759242
2021-06-30,395.66312039958603,389.10170984534886,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30045.753409964473
2021-07-01,396.2517714035996,389.5321527114014,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30212.103639500052
2021-07-02,397.0572765901509,390.03258046008114,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30443.03854407404
2021-07-06,398.16538678177665,390.6339735019346,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30387.57777220554
2021-07-07,399.0272829647794,391.18282191967427,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30494.974431974868
2021-07-08,399.96493348484,391.76622740773547,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30246.499906461602
2021-07-09,400.33641810222593,392.19700547469625,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30569.375152548746
2021-07-12,401.2316095557833,392.7794897307437,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30678.871158036145
2021-07-13,402.20184319053305,393.39630824390696,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30574.288904971825
2021-07-14,402.85703525731617,393.934326888907,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30619.903837097067
2021-07-15,403.5058538961845,394.47506603243335,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30515.330751481295
2021-07-16,403.882502575912,394.9399935995591,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30275.975545413658
2021-07-19,403.7839761907904,395.26170187751757,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,29828.869912156293
2021-07-20,402.90478782889335,395.33732390100954,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30256.327411307757
2021-07-21,402.90173978373883,395.63319070843016,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30501.29538775045
2021-07-22,403.33401839200076,396.0453726157742,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30565.16041807764
2021-07-23,403.82204689676524,396.4747396574197,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30879.613070808995
2021-07-26,404.8032894394362,397.05147010092475,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30955.42557845965
2021-07-27,405.78829843865725,397.64517154534315,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30814.340837129297
2021-07-28,406.3914886924092,398.1419187530472,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30801.708093026682
2021-07-29,406.8918251935776,398.61258909415017,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30929.45190485389
2021-07-30,407.55224866386095,399.1315072167601,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30779.24555221578
2021-08-02,407.857936797742,399.55164064621925,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30714.672336488056
2021-08-03,408.0082221452827,399.9215793230066,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30964.55177349169
2021-08-04,408.5821095832033,400.40749299385686,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30812.24149141123
2021-08-05,408.80906447080747,400.79481763096976,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31007.363758222615
2021-08-06,409.35218204657485,401.2688422842283,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31058.605211895745
2021-08-09,409.91385888046904,401.7510350691912,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31033.339723690515
2021-08-10,410.35578869901065,402.2011251652829,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31071.941557674607
2021-08-11,410.80732888419465,402.6537218289146,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31149.152101229218
2021-08-12,411.3357446032812,403.1288875131668,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31242.506521681287
2021-08-13,411.9594478944583,403.6341671905763,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31299.363037591607
2021-08-16,412.60093475722846,404.1493213935041,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31373.06015648923
2021-08-17,413.28773313725424,404.6827567352264,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31167.399907569026
2021-08-18,413.5178257502037,405.0878810881342,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30826.272271417798
2021-08-19,413.1115956306453,405.2989877063845,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30874.002592296078
2021-08-20,412.84427073796553,405.52673951929285,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31119.671878552886
2021-08-23,413.048754528893,405.8738438193175,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31393.421059719934
2021-08-24,413.7119926945719,406.350282915481,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31443.24843445414
2021-08-25,414.3752634602957,406.8340570535994,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31509.23343725864
2021-08-26,415.06724900282916,407.3333157977444,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31323.22590616861
2021-08-27,415.33672892094154,407.7158660954278,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31603.28687566269
2021-08-30,416.06750311820144,408.22965704856364,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31742.26310382642
2021-08-31,416.9475814784829,408.79587013765183,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31695.23180090012
2021-09-01,417.6268158946331,409.3153199204737,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31712.08386319811
2021-09-02,418.2454051555571,409.823198956987,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31809.641558810596
2021-09-03,418.9547214147641,410.36210398218793,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31801.92256713106
2021-09-07,419.5557577456602,410.8758447631407,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31688.21641089684
2021-09-08,419.8747800853013,411.3100636074477,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31649.607701326324
2021-09-09,420.08271956351115,411.70709351193506,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31514.144897819584
2021-09-10,420.02243084827217,412.017817460456,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31265.668080444175
2021-09-13,419.52903072605466,412.1866061848162,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31345.683863255246
2021-09-14,419.2434786474766,412.3905584966555,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31176.523810738927
2021-09-15,418.6956705895318,412.4981804463118,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31436.932062402833
2021-09-16,418.6832367765526,412.73756227164023,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31387.09781208221
2021-09-17,418.58398424280387,412.9415340560244,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31081.354235473853
2021-09-20,417.9551431145967,412.97785333936656,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30563.10003401591
2021-09-21,416.4900302826505,412.74212563488163,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30534.227154806056
2021-09-22,415.16900443506796,412.50056527374045,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30832.084433798827
2021-09-23,414.5529361679444,412.4240133975797,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31206.693883918688
2021-09-24,414.68409822706224,412.54607764125615,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31258.100351665722
2021-09-27,414.88903991527684,412.6901985529195,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,31168.676474779684
2021-09-28,414.90789139662536,412.78197217929096,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30540.5641536166
2021-09-29,413.8090682143149,412.5421582714481,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30591.963745777226
2021-09-30,412.94801048626044,412.3385887413484,0.9999999999999999,0.0,75.09973852585172,2.2737367544323206e-12,30218.06477292003
2021-10-01,411.53793395788404,411.9477592426068,0.8999999999999999,-7.509973852585176,67.58976467326654,3034.7628502556886,30554.22596174624
2021-10-04,410.9534490134995,411.7597803262301,0.7999999999999999,-7.538001775836946,60.0517628974296,6095.128682273531,30230.14990771314
2021-10-05,409.74680587680376,411.3732644502321,0.7,-7.43905408571765,52.61270881171195,9096.071340244129,30461.32522705101
2021-10-06,409.25862092005286,411.16589795026897,0.6,-7.485527407768956,45.12718140394299,12108.952767924944,30510.60075045716
2021-10-07,409.0605435669104,411.03284472757156,0.5,-7.834132932763588,37.293048471179404,15329.137351324614,30667.715379981364
2021-10-08,409.3589489559057,411.0432658748972,0.4,-7.495608242679548,29.797440228499855,18417.833668913376,30651.12783304591
2021-10-11,409.5175547526703,411.0238629947695,0.30000000000000004,-7.3781981795263185,22.419242048973537,21442.099089580188,30579.648624420824
2021-10-12,409.2587077713247,410.88866061821295,0.20000000000000004,-7.437300395166362,14.981941653807175,24480.199977531145,30571.45245507031
2021-10-13,408.9006090723877,410.719417751981,0.10000000000000003,-7.477735581283538,7.504206072523637,27528.087081970833,30590.07041445814
2021-10-14,408.7852763978923,410.6141705465571,2.7755575615628914e-17,-7.504206072523635,2.064178836083129e-15,30617.51137394497,30617.51137394497
2021-10-15,409.6004459250483,410.78220495067495,2.7755575615628914e-17,-2.631557562411678e-17,2.0378632604590123e-15,30617.51137394497,30617.51137394497
2021-10-18,410.72822745144816,411.06756190841503,2.7755575615628914e-17,3.580270392364329e-18,2.0414435308513766e-15,30617.51137394497,30617.51137394497
2021-10-19,411.8706608941196,411.39026451088836,0.10000000000000003,7.273972423896946,7.273972423896947,27555.76023655047,30629.24222918931
2021-10-20,413.2920971889662,411.82717308322486,0.20000000000000004,7.209833999445819,14.483806423342767,24506.0668604008,30649.96644481094
2021-10-21,414.7452773619478,412.3120270206015,0.30000000000000004,7.217281900568267,21.701088323911033,21448.89229738428,30678.307279612505
2021-10-22,416.1522180821777,412.82125469680034,0.4,7.172906009649296,28.87399433356033,18401.368313528157,30668.676195044136
2021-10-25,417.31280612694985,413.29323013684615,0.5,7.163677416208547,36.037671749768876,15350.04077029552,30742.994244628368
2021-10-26,418.62244141679406,413.8360474177848,0.6,7.069438125530233,43.10710987529911,12319.498873336914,30748.627649717848
2021-10-27,419.8087119232007,414.3726522333558,0.7,7.21757325238692,50.32468312768603,9230.529772663738,30649.99606569684
2021-10-28,420.58427803526354,414.81393872474075,0.7999999999999999,7.226742522614842,57.55142565030087,6144.344263768255,30876.052521840662
2021-10-29,421.80401834019716,415.3989736893496,0.8999999999999999,7.182283064984944,64.73370871528581,3074.384372841797,30948.996312988897
2021-11-01,422.977386370098,415.99526015503994,0.9999999999999999,7.123410506559281,71.8571192218451,5.4569682106375694e-12,30995.213564273487
2021-11-02,424.09307648819953,416.5972131786015,0.9999999999999999,0.0,71.8571192218451,5.4569682106375694e-12,31120.520556051277
2021-11-03,425.29251931711667,417.24394590513003,0.9999999999999999,1.4210854715202004e-14,71.85711922184511,-6.89602095589928e-13,31310.52702431593
2021-11-04,426.684599912074,417.96901170411695,0.9999999999999999,-1.4210854715202004e-14,71.8571192218451,5.511065092397248e-12,31458.076654041328
2021-11-05,428.1648531269225,418.74616806958056,0.9999999999999999,1.4210854715202004e-14,71.85711922184511,-7.418337447434441e-13,31567.221934128902
2021-11-08,429.65026203291615,419.55241324025883,0.9999999999999999,0.0,71.85711922184511,-7.418337447434441e-13,31594.172739647598
2021-11-09,430.98762455613155,420.34174922915184,0.9999999999999999,-1.4210854715202004e-14,71.8571192218451,5.5115984113304534e-12,31489.74220584685
2021-11-10,431.952897662189,421.043138390815,0.9999999999999999,1.4210854715202004e-14,71.85711922184511,-6.920012787376154e-13,31236.41779140265
2021-11-11,432.3194156041055,421.57877148241295,0.9999999999999999,0.0,71.85711922184511,-6.920012787376154e-13,31246.520505887973
2021-11-12,432.65581041808935,422.0989128638471,0.9999999999999999,-1.4210854715202004e-14,71.8571192218451,5.505468505382099e-12,31482.33237900815
2021-11-15,433.3849095563545,422.72734976938557,0.9999999999999999,1.4210854715202004e-14,71.85711922184511,-7.389031945985419e-13,31493.110508310376
2021-11-16,434.03679466238225,423.3370242039808,0.9999999999999999,-1.4210854715202004e-14,71.8571192218451,5.485614895722012e-12,31617.755242702762
2021-11-17,434.83304430635627,423.99081411724376,0.9999999999999999,1.4210854715202004e-14,71.85711922184511,-7.63552637238616e-13,31540.944350521866
2021-11-18,435.3806021032692,424.5770460257128,0.9999999999999999,-1.4210854715202004e-14,71.8571192218451,5.48881384941028e-12,31648.076543590225
2021-11-19,436.05393962882295,425.19875534019155,0.9999999999999999,1.4210854715202004e-14,71.85711922184511,-7.684822421355032e-13,31591.479852000975
2021-11-22,436.5324817277924,425.765196517874,0.9999999999999999,0.0,71.85711922184511,-7.684822421355032e-13,31502.542193789293
2021-11-23,436.7821913580972,426.2608870056075,0.9999999999999999,-1.4210854715202004e-14,71.8571192218451,5.456967858019476e-12,31544.312652985387
2021-11-24,437.0761128814446,426.75993468316034,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31628.531179099737
2021-11-26,437.48711521339783,427.28537372974597,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30923.117418379425
2021-11-29,436.53439796359066,427.40523106739687,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31302.441782660317
2021-11-30,436.4125589642786,427.727402612548,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30693.37112117989
2021-12-01,435.1768137976873,427.70454251852044,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30352.44891363157
2021-12-02,433.4732418798707,427.49652220069856,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30817.34044075538
2021-12-03,432.85943495474214,427.5503719160205,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30549.183215202273
2021-12-06,431.8298940831724,427.4557643278616,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30910.99065234864
2021-12-07,431.6089713564578,427.56232155550674,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31550.37822890603
2021-12-08,432.603910429503,428.01364284369464,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31633.92572601398
2021-12-09,433.6212161873401,428.4928609130902,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31420.347719220405
2021-12-10,434.10657990793436,428.83672692009833,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31716.120200582856
2021-12-13,435.0760443837515,429.3285244321165,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31435.17175870831
2021-12-14,435.39493752190754,429.647709470854,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31218.889899741876
2021-12-15,435.2699932156011,429.836342637668,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31706.69290091444
2021-12-16,436.06684324128145,430.2837946286694,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31427.08213124221
2021-12-17,436.2386192856731,430.5611032147694,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31092.611450938475
2021-12-20,435.76687011268757,430.64500114706397,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30761.987126442695
2021-12-21,434.74453612891256,430.54517228774284,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31308.290260961243
2021-12-22,434.8721974250055,430.747400662718,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31621.33406407025
2021-12-23,435.5637006589631,431.1125407025992,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31818.0793301672
2021-12-27,436.52807100729933,431.57073433275156,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,32268.37487994906
2021-12-28,438.1993973795031,432.2567062725977,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,32242.00738722679
2021-12-29,439.5989544541631,432.90138741639595,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,32283.24935625771
2021-12-30,440.8884297977747,433.5432945581549,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,32194.000305500573
2021-12-31,441.8403704406235,434.1113216193701,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,32112.867197072537
2022-01-03,442.5148404170299,434.61279509561723,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,32298.803633193762
2022-01-04,443.44439245647806,435.19607688452993,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,32287.979452881293
2022-01-05,444.22991958858313,435.7505776320882,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31667.98373744691
2022-01-06,443.76028659265745,435.94497349432555,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31638.232591924367
2022-01-07,443.298067065199,436.1155094410861,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31513.158048103043
2022-01-10,442.6653967299433,436.2110988571526,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31473.937937712333
2022-01-11,442.04430818808635,436.281535477108,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31760.61205519382
2022-01-12,442.0379650455602,436.5056609336583,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31846.479646055937
2022-01-13,442.19179789625633,436.76785899217293,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31407.677112687696
2022-01-14,441.5109066468076,436.78030034641677,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,31420.529730356135
2022-01-18,440.94464936733743,436.7992680603134,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30864.082216152518
2022-01-19,439.4213857342445,436.5138133175223,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30543.60227134181
2022-01-20,437.506562460564,436.06465244944854,0.9999999999999999,0.0,71.8571192218451,5.456967858019476e-12,30205.546190954836
2022-01-21,435.21977437988465,435.4486132104689,0.8999999999999999,-7.18571192218451,64.67140729966059,3012.5085050353705,29663.838602559583
2022-01-24,432.1376390979834,434.53312876165154,0.7999999999999999,-7.005681938370465,57.66572536129012,5860.354961340381,29725.535731358814
2022-01-25,429.6997966583565,433.7221755082841,0.7,-7.232218163258615,50.433507198031506,8807.29884525987,29424.572919186103
2022-01-26,426.91330602969026,432.74487909397334,0.6,-7.430189641738721,43.003317556292785,11888.463670751853,29424.16353486848
2022-01-27,424.36160025177327,431.7656882548102,0.5,-7.0867591518971125,35.91655840439567,14810.810718083283,29384.382860440266
2022-01-28,421.8816445346098,430.745933122192,0.4,-6.9980351624074615,28.91852324198821,17659.82906048464,29685.285596447917
2022-01-31,421.07598971645353,430.16135666243696,0.30000000000000004,-7.482086175108378,21.436437066879833,20766.175062295802,29840.838127202114
2022-02-01,421.37637614618683,429.893416712516,0.20000000000000004,-7.355016768085006,14.081420298794827,23885.094676293716,29886.444914275293
2022-02-02,422.01809532929946,429.74815605788916,0.10000000000000003,-7.100313317060682,6.981106981734145,26928.208302064933,29932.383501798107
2022-02-03,423.12626204580954,429.77094780868276,2.7755575615628914e-17,-6.981106981734143,1.9552417660561793e-15,29890.34422275602,29890.34422275602
2022-02-04,422.7380241115766,429.39618426869765,2.7755575615628914e-17,2.0150593452432825e-17,1.975392359508612e-15,29890.34422275602,29890.34422275602
